16.000,478408.8257,479986.1196
16.005,477518.973,479040.0213
16.010,477041.1792,478452.1194
16.015,476875.3713,478152.4633
16.020,476935.7918,478114.8346
16.025,477410.8627,478545.2074
16.030,478467.8516,479572.7893
16.035,480396.8994,481454.0055
16.040,483374.7251,484348.344
16.045,485650.0599,486598.3438
16.050,486333.8731,487273.0203
16.055,486303.8825,487221.8495
16.060,485229.7917,486142.9996
16.065,483312.9737,484173.6087
16.070,479464.3403,480226.623
16.075,476353.8435,477043.3999
16.080,475044.0756,475625.0946
16.085,475316.2455,475791.1628
16.090,477174.8517,477555.0032
16.095,480585.6587,480837.4235
16.100,483872.7259,484042.0704
16.105,485557.4053,485673.6798
16.110,485591.4884,485649.8708
16.115,484356.4209,484342.98
16.120,481726.0363,481639.1822
16.125,480009.1075,479870.0944
16.130,479402.262,479250.4202
16.135,479332.76,479138.9568
16.140,479814.1119,479572.8047
16.145,480431.3621,480149.5741
16.150,480800.2817,480507.874
16.155,481114.4646,480820.4583
16.160,481144.7176,480858.1565
16.165,481149.213,480892.8658
16.170,481338.2626,481115.3711
16.175,482087.6826,481887.616
16.180,483104.2785,482918.1451
16.185,484325.2894,484140.7513
16.190,485850.6148,485611.6424
16.195,487384.6806,487026.5
16.200,487633.9312,487090.4567
16.205,487397.9957,486694.7659
16.210,485537.4347,484757.3934
16.215,481744.5679,480989.2082
16.220,478561.8964,477841.4318
16.225,477573.6762,476859.5135
16.230,477665.6324,476879.9016
16.235,479151.4565,478310.0467
16.240,483461.2468,482593.8976
16.245,486824.9561,485936.2105
16.250,488191.305,487280.4312
16.255,488238.5787,487353.3139
16.260,487003.4596,486171.188
16.265,483663.1822,482850.8505
16.270,480216.7164,479403.6039
16.275,477356.0325,476549.6744
16.280,476034.2138,475259.8963
16.285,476054.374,475317.0594
16.290,477752.34,477061.5154
16.295,480554.9567,479904.4414
16.300,482395.172,481761.4799
16.305,483775.8263,483184.5621
16.310,484083.2023,483520.6025
16.315,483513.0453,482959.922
16.320,481890.0646,481352.9257
16.325,479731.933,479226.3849
16.330,478132.9569,477694.8401
16.335,477639.4821,477217.2329
16.340,477619.7153,477199.0628
16.345,477981.1876,477572.2341
16.350,479241.3434,478846.1934
16.355,480651.5288,480274.8772
16.360,482127.5684,481768.2038
16.365,482700.8207,482371.9272
16.370,482667.7866,482366.9354
16.375,481952.9931,481658.5445
16.380,481209.594,480904.7919
16.385,480963.6972,480637.2115
16.390,481135.1921,480772.7307
16.395,481558.4695,481171.6437
16.400,482004.8497,481616.2813
16.405,482512.5084,482133.744
16.410,482804.533,482429.9349
16.415,482521.6017,482146.0316
16.420,481783.7466,481386.6801
16.425,480877.1505,480472.2549
16.430,480646.9007,480273.8945
16.435,481022.53,480696.4029
16.440,482879.4593,482575.9657
16.445,485008.3242,484675.1812
16.450,486548.5454,486254.1014
16.455,486741.1527,486562.8343
16.460,485499.607,485511.4396
16.465,482440.0328,482654.9958
16.470,479533.6604,479904.0518
16.475,477074.1364,477564.5636
16.480,476562.3297,477189.369
16.485,477303.9431,478082.4393
16.490,479939.2241,480799.9828
16.495,483662.0586,484603.6391
16.500,486073.1806,487107.5674
16.505,487858.9737,489007.9395
16.510,488054.4374,489243.6302
16.515,486471.6446,487783.9535
16.520,485361.6406,486706.2616
